Date,Week,Month,Year,Truck,Rail,Barge,Gulf_Vessel,Pacific_Vessel,Gulf_Vessel_lag_1,Gulf_Vessel_lag_2,Gulf_Vessel_lag_4,Gulf_Vessel_lag_8,Gulf_Vessel_lag_13,Gulf_Vessel_lag_26,Gulf_Vessel_lag_52,Pacific_Vessel_lag_1,Pacific_Vessel_lag_2,Pacific_Vessel_lag_4,Pacific_Vessel_lag_8,Pacific_Vessel_lag_13,Pacific_Vessel_lag_26,Pacific_Vessel_lag_52,Gulf_Vessel_rolling_mean_4,Gulf_Vessel_rolling_std_4,Gulf_Vessel_rolling_mean_8,Gulf_Vessel_rolling_std_8,Gulf_Vessel_rolling_mean_13,Gulf_Vessel_rolling_std_13,Gulf_Vessel_rolling_mean_26,Gulf_Vessel_rolling_std_26,Pacific_Vessel_rolling_mean_4,Pacific_Vessel_rolling_std_4,Pacific_Vessel_rolling_mean_8,Pacific_Vessel_rolling_std_8,Pacific_Vessel_rolling_mean_13,Pacific_Vessel_rolling_std_13,Pacific_Vessel_rolling_mean_26,Pacific_Vessel_rolling_std_26,Gulf_Vessel_change_1w,Gulf_Vessel_change_4w,Gulf_Vessel_pct_change_1w,Gulf_Vessel_pct_change_4w,Pacific_Vessel_change_1w,Pacific_Vessel_change_4w,Pacific_Vessel_pct_change_1w,Pacific_Vessel_pct_change_4w,week_sin,week_cos,Truck_current,Barge_current,Gulf_target,Pacific_target
2010-09-15,37,9,2010,111.0,79.0,145.25,172.9,190.02,165.27,162.73,157.64,142.38,174.17,177.98,146.2,166.27,166.27,161.52,147.27,175.77,204.28,142.52,162.7275,3.596816879779346,155.57625,8.648892476577224,155.19615384615383,12.580931032361043,167.02884615384616,15.141704613927097,166.27000000000004,3.878358759406689,160.035,7.921693541881834,157.5,12.431725543945353,176.6846153846154,22.048559722715886,2.5400000000000205,12.710000000000008,0.015608676949548483,0.08331148400629274,0.0,9.5,0.0,0.06059832876188054,-0.970941817426052,-0.23931566428755774,111.0,145.25,165.27,166.27
2010-09-22,38,9,2010,112.0,85.0,166.66,165.27,166.27,172.9,165.27,165.27,146.2,169.08,180.52,147.47,190.02,166.27,171.02,152.02,161.52,204.28,149.64,166.54250000000002,4.404220513704073,159.39125,8.727304341627859,155.09846153846155,12.425287284508297,166.83346153846153,15.02708300165066,173.39500000000004,11.307261678526173,165.37875,11.63112995063817,158.59615384615384,14.613666285627167,176.13615384615383,21.505330330301838,7.6299999999999955,15.26000000000002,0.04616687844133849,0.09680284191829491,23.75,28.5,0.14283995910266434,0.17644873699851416,-0.992708874098054,-0.12053668025532357,112.0,166.66,162.73,161.52
2010-09-29,39,9,2010,111.0,76.0,170.94,162.73,161.52,165.27,172.9,162.73,152.56,157.64,175.44,142.38,166.27,190.02,166.27,159.14,156.77,194.77,137.77,166.54250000000002,4.404220513704073,161.775,7.053402421119545,154.8053846153846,12.108926882940928,166.24692307692308,14.76686690377763,172.20750000000004,11.874999999999995,167.16000000000003,10.309063973031687,158.96153846153845,14.751594177214026,174.6742307692308,20.79584384882305,-7.6299999999999955,0.0,-0.04412955465587043,0.0,-23.75,-4.75,-0.12498684349015887,-0.027774529294819272,-1.0,-1.8369701987210297e-16,111.0,170.94,155.1,152.02
2010-10-06,40,10,2010,113.0,106.0,196.93,155.1,152.02,162.73,165.27,165.27,152.56,142.38,170.35,142.38,161.52,166.27,166.27,156.77,144.89,190.02,140.14,166.54250000000002,4.404220513704073,163.04625,5.9919062969474695,155.19692307692307,12.289171645948691,165.7580769230769,14.66035716324413,171.02,12.863060807340265,167.4575,10.076271631911263,159.32692307692307,14.751614818167326,173.39538461538461,20.53129342847572,-2.5400000000000205,0.0,-0.015368790464089233,0.0,-4.75,-4.75,-0.028567991820532823,-0.028567991820532823,-0.992708874098054,0.1205366802553232,113.0,196.93,152.56,156.77
2010-10-13,41,10,2010,116.0,101.0,181.64,152.56,156.77,155.1,162.73,172.9,157.64,129.67,177.98,148.74,152.02,161.52,190.02,161.52,128.27,199.52,152.02,164.0,7.340431413298006,163.36374999999998,5.394383156842636,156.17538461538462,11.674668885657699,165.17153846153846,14.773917474336292,167.45750000000004,16.166290803190854,166.86375,10.902111116007498,159.87538461538463,14.295621483157978,171.9338461538462,20.652690880740007,-7.6299999999999955,-10.170000000000016,-0.04688748233269835,-0.06153566890542761,-9.5,-14.25,-0.058816245666171385,-0.08570397546159858,-0.9709418174260521,0.23931566428755738,116.0,181.64,150.01,152.02
2010-10-20,42,10,2010,116.0,95.0,169.1,150.01,152.02,152.56,155.1,165.27,165.27,142.38,177.98,150.01,156.77,152.02,166.27,171.02,147.27,194.77,159.14,158.915,6.052010685163483,162.72875000000002,6.37438498433703,157.93615384615384,8.688144737189916,164.19384615384615,14.733441166795453,159.14500000000004,6.13222363149506,166.27,11.354671788679395,162.0676923076923,10.803702416182201,170.2896153846154,20.061900703726234,-2.539999999999992,-20.340000000000003,-0.016376531270148265,-0.11764025448235971,4.75,-33.25,0.031245888698855362,-0.1749815808862225,-0.9350162426854148,0.35460488704253557,116.0,169.1,150.01,154.39
2010-10-27,43,10,2010,116.0,76.0,150.14,150.01,154.39,150.01,152.56,162.73,162.73,146.2,175.44,164.63,152.02,156.77,161.52,166.27,152.02,185.27,175.77,155.1,5.4947429421220795,160.82125000000002,7.659072001785873,158.5230769230769,7.757566612256198,163.1180769230769,14.707673376638645,155.58250000000004,4.547778761842583,163.895,12.176528944773994,162.43307692307692,10.331540208357536,168.64538461538464,19.724294913790246,-2.5500000000000114,-15.26000000000002,-0.016714735186156293,-0.09233375688267698,-4.75,-14.25,-0.03029916438094027,-0.08570397546159858,-0.8854560256532101,0.464723172043768,116.0,150.14,155.1,166.27
2010-11-03,44,10,2010,116.0,74.0,135.77,155.1,166.27,150.01,150.01,155.1,165.27,152.56,177.98,167.81,154.39,152.02,152.02,166.27,159.14,190.02,175.77,151.92,2.4370884267915254,159.23125000000002,8.482289848348527,158.81615384615387,7.312407878008556,162.14000000000001,14.701035065601323,153.8,2.2734555196879915,162.41000000000003,12.563766496218053,162.6153846153846,10.15182874772139,167.4576923076923,19.61260560103009,0.0,-12.719999999999999,0.0,-0.07816628771584833,2.369999999999976,-7.130000000000024,0.01559005394027091,-0.044143140168400374,-0.822983865893657,0.5680647467311548,116.0,135.77,147.47,154.39
2010-11-10,45,11,2010,118.0,74.0,140.05,147.47,154.39,155.1,150.01,152.56,172.9,152.56,183.07,177.98,166.27,154.39,156.77,190.02,156.77,199.52,187.65,151.92,2.4370884267915254,157.96,8.205545163396431,159.01153846153846,7.163738370145871,161.26000000000002,14.39657236983999,157.3625,6.246937249564764,162.41000000000003,12.563766496218053,163.16384615384615,10.141017814187986,166.54423076923078,19.065167856188257,5.090000000000003,0.0,0.03393107126191586,0.0,11.880000000000024,14.25,0.07694798885938225,0.09373766609656631,-0.7485107481711011,0.6631226582407952,118.0,140.05,150.01,163.9
2010-11-17,46,11,2010,120.0,73.0,125.37,150.01,163.9,147.47,155.1,150.01,165.27,157.64,183.07,177.98,154.39,166.27,152.02,166.27,161.52,204.28,204.28,150.6475,3.2007329889680105,154.78125,6.294188788077887,158.62,7.667146361804746,159.89076923076922,13.924475982407971,156.7675,6.432761848537516,157.95625,5.955295212791218,162.98076923076923,10.286505287298828,164.80846153846153,17.965527365999606,-7.6299999999999955,-5.090000000000003,-0.04919406834300444,-0.03336392239119035,-11.880000000000024,-2.380000000000024,-0.07145005112166969,-0.01518147604771336,-0.6631226582407955,0.7485107481711007,120.0,125.37,136.03,147.27
2010-11-24,47,11,2010,120.0,73.0,140.66,136.03,147.27,150.01,147.47,150.01,162.73,165.27,185.61,186.88,163.9,154.39,154.39,161.52,171.02,204.28,218.53,150.6475,3.2007329889680105,152.87375,4.79523852378214,158.03307692307692,8.031786211272784,158.61923076923074,13.214524712779388,159.7375,6.250105999101137,157.66000000000003,5.526124966278156,163.16384615384615,10.279517286381276,163.25538461538463,16.061275224781294,2.539999999999992,0.0,0.017223842137383816,0.0,9.51000000000002,11.879999999999995,0.06159725370814195,0.07814761215629518,-0.5680647467311559,0.8229838658936564,120.0,140.66,134.76,144.89
2010-12-01,48,11,2010,119.0,73.0,142.5,134.76,144.89,136.03,150.01,155.1,155.1,162.73,181.8,183.07,147.27,163.9,166.27,152.02,166.27,194.77,209.03,147.1525,8.065128124628202,149.53625,6.075891322028832,155.78384615384616,9.747264178955994,156.7123076923077,12.732349447827032,157.9575,8.781812170617167,155.87875,6.340753532286951,161.33692307692309,10.860967870171981,161.06269230769232,13.995173613126738,-13.97999999999999,-13.97999999999999,-0.09319378708086123,-0.09319378708086123,-16.629999999999995,-7.119999999999976,-0.10146430750457591,-0.046116976488114414,-0.4647231720437684,0.88545602565321,119.0,142.5,134.76,137.77
2010-12-08,49,12,2010,121.0,77.0,170.94,134.76,137.77,134.76,136.03,147.47,152.56,165.27,177.98,177.98,144.89,147.27,154.39,156.77,166.27,180.52,199.52,142.0675,7.7914755769796304,146.99375,7.503170639324295,153.6323076923077,11.081833598165671,154.90307692307692,12.36159108504605,152.6125,8.539056837067323,154.98749999999998,7.377031439353501,159.69230769230768,11.642349529372794,159.14423076923077,12.53204314486016,-1.2700000000000102,-20.340000000000003,-0.009336175843563943,-0.13114119922630563,-2.380000000000024,-21.380000000000024,-0.016160793101106963,-0.12858603476273545,-0.35460488704253595,0.9350162426854147,121.0,170.94,138.57,147.27
2010-12-15,50,12,2010,122.0,83.0,177.67,138.57,147.27,134.76,134.76,150.01,150.01,172.9,174.17,172.9,137.77,144.89,163.9,152.02,190.02,175.77,185.27,138.89,7.437468207215235,144.76875,8.221569953479673,151.28538461538463,11.629015159923853,153.24076923076922,12.035908913939993,148.45750000000004,11.057888210081796,152.6125,9.47993482497547,157.5,12.914373129707712,157.5,12.419252795559872,0.0,-12.710000000000008,0.0,-0.08618702108903509,-7.119999999999976,-16.619999999999976,-0.04914072744840903,-0.10764945916186264,-0.2393156642875578,0.970941817426052,122.0,177.67,132.21,137.77
2010-12-22,51,12,2010,123.0,83.0,158.4,132.21,137.77,138.57,134.76,136.03,150.01,165.27,169.08,174.17,147.27,137.77,147.27,154.39,166.27,161.52,178.15,136.02999999999997,1.7960512242151352,143.33875,8.1744732246157,148.64461538461538,10.110389553477622,151.87153846153845,11.575891738371915,144.3,4.49558301743675,152.01875,9.669208030063276,154.21153846153848,8.698147164916543,156.40384615384616,11.992607081673558,3.8100000000000023,-11.439999999999998,0.028272484416740795,-0.07626158256116256,9.5,-16.629999999999995,0.06895550555273289,-0.10146430750457591,-0.12053668025532363,0.992708874098054,123.0,158.4,132.21,128.27
2011-07-13,28,7,2011,147.0,80.0,137.3,134.76,137.77,132.21,132.21,137.3,134.76,134.76,134.76,129.67,133.02,137.77,147.27,142.52,147.27,137.77,128.27,134.755,2.938712870176078,134.43875,2.428635345788139,133.48538461538462,2.7966247972130946,136.71307692307693,8.001671709955389,140.7375,6.53918126883379,141.62875000000003,5.067576026641143,141.60615384615386,4.899599538839973,146.99576923076924,11.602623211353613,0.0,-2.549999999999983,0.0,-0.0189225289403383,-4.75,-9.5,-0.034477752776366444,-0.06665731125456076,-0.23931566428755743,-0.9709418174260521,147.0,137.3,130.94,130.64
2011-07-20,29,7,2011,148.0,80.0,131.8,130.94,130.64,134.76,132.21,137.3,130.94,132.21,137.3,142.38,137.77,133.02,144.89,137.77,142.52,152.02,147.27,134.12,2.4370884267923683,134.43875,2.428635345788139,133.48538461538462,2.7966247972130946,136.71307692307693,8.001671709955389,138.3625,4.893964820742655,141.03500000000003,5.224087069944354,140.87538461538463,4.688350128035631,146.99576923076924,11.602623211353613,2.549999999999983,-2.5400000000000205,0.01928749716360323,-0.01849963583394043,4.75,-9.5,0.035708915952488374,-0.06450736742038432,-0.3546048870425356,-0.9350162426854148,148.0,131.8,129.67,128.27
2011-07-27,30,7,2011,149.0,77.0,119.26,129.67,128.27,130.94,134.76,132.21,136.03,128.4,127.13,146.2,130.64,137.77,137.77,147.27,133.02,133.02,152.02,132.53,1.602685246704932,134.43875,2.428635345788139,133.3876923076923,2.8662058365394367,136.46846153846153,8.079843905578617,134.8,3.5644447908008,140.14375,6.3479894173613545,139.96153846153845,5.438821634251762,146.17346153846154,11.983670536963542,-3.819999999999993,-6.360000000000014,-0.028346690412585307,-0.04632192279679548,-7.130000000000024,-14.25,-0.05175292153589328,-0.09835047277244813,-0.46472317204376806,-0.8854560256532101,149.0,119.26,132.21,130.64
2011-08-03,31,7,2011,149.0,75.0,110.7,132.21,130.64,129.67,130.94,132.21,134.76,129.67,124.59,152.56,128.27,130.64,133.02,142.52,142.52,128.27,159.14,131.89499999999998,2.1733307770959436,133.64375,2.839531840177622,133.48538461538462,2.6987917524429097,136.56615384615384,7.977119819548841,132.425,4.056817307529013,137.76875,6.836418104539531,139.59615384615384,6.067268109097069,145.99076923076925,12.225974946180857,-1.2700000000000102,-2.5400000000000205,-0.009699098823888863,-0.01921185991982466,-2.369999999999976,-9.5,-0.018141457440293718,-0.06895550555273278,-0.5680647467311556,-0.8229838658936566,149.0,110.7,128.4,128.27
2011-08-10,32,8,2011,147.0,74.0,115.28,128.4,128.27,132.21,129.67,134.76,137.3,134.76,124.59,152.56,130.64,128.27,137.77,147.27,142.52,137.77,156.77,131.89499999999998,2.1733307770959436,133.32500000000002,2.8394516573168667,133.68076923076922,2.482856089053791,136.85923076923078,7.652909471872088,131.83,4.11458381856541,136.28375,6.94631646990523,138.6823076923077,6.471400098181434,146.0819230769231,12.096720223013872,2.5400000000000205,0.0,0.019588185393691893,0.0,2.369999999999976,-2.380000000000024,0.018476650814687634,-0.017892046308825904,-0.663122658240795,-0.7485107481711013,147.0,115.28,129.67,133.02
2011-08-17,33,8,2011,145.0,79.0,129.35,129.67,133.02,128.4,132.21,130.94,137.3,134.76,134.76,157.64,128.27,130.64,130.64,144.89,142.52,152.02,161.52,130.305,1.6395629498963256,132.2125,2.8028340249436443,133.19153846153847,2.8516832635960925,137.00576923076923,7.442155157255822,129.455,1.368320137979538,133.90875,5.8083276115363,137.58615384615385,6.95591060233418,145.71653846153848,12.494753120349689,-3.8100000000000023,-6.359999999999985,-0.02881778987973682,-0.047195013357079096,-2.369999999999976,-9.5,-0.018141457440293718,-0.06895550555273278,-0.7485107481711011,-0.6631226582407952,145.0,129.35,134.76,152.02
2011-08-24,34,8,2011,144.0,78.0,133.02,134.76,152.02,129.67,128.4,129.67,132.21,130.94,143.66,165.27,133.02,128.27,128.27,137.77,137.77,156.77,171.02,129.9875,1.5980482888008942,131.25875000000002,2.0105325342757587,132.8,2.9655437949853707,136.81,7.569452820386304,130.05,2.273455519688114,132.425,3.7558830044259626,136.85538461538462,6.893118084223512,144.98576923076922,12.665788936526708,1.2699999999999818,-1.2700000000000102,0.009890965732087142,-0.009699098823888863,4.75,2.380000000000024,0.03703126218133623,0.01821800367421944,-0.8229838658936564,-0.5680647467311559,144.0,133.02,138.57,161.52
2011-08-31,35,8,2011,144.0,79.0,140.05,138.57,161.52,134.76,129.67,132.21,132.21,136.03,142.38,162.73,152.02,133.02,130.64,133.02,147.27,156.77,166.27,131.26,2.8201772993919922,131.5775,2.3554420270535252,133.09384615384613,2.9551213693635043,136.4676923076923,7.447546875420982,135.9875,10.862821533407745,134.20625,7.826318122669215,137.95153846153846,8.081304397756822,144.80307692307693,12.522459429116678,5.090000000000003,5.090000000000003,0.03925348962751607,0.03925348962751607,19.0,23.75,0.14283566380995327,0.18515631090668117,-0.8854560256532096,-0.4647231720437691,144.0,140.05,137.3,163.9
2011-09-07,36,9,2011,146.0,78.0,140.66,137.3,163.9,138.57,134.76,128.4,134.76,134.76,150.01,165.27,161.52,152.02,128.27,137.77,142.52,161.52,166.27,132.85,4.700404237935898,132.3725,3.428359666072577,133.28923076923076,3.2360455846013245,136.32115384615383,7.363572136907404,143.70750000000004,15.694180184599222,137.76875,12.374289517847252,139.0476923076923,10.151798817487615,144.98576923076922,12.73684456153259,3.8100000000000023,6.359999999999985,0.028272484416740795,0.04810528704334005,9.5,30.880000000000024,0.062491777397710724,0.2363747703612984,-0.9350162426854147,-0.3546048870425359,146.0,140.66,137.3,166.27
2011-09-14,37,9,2011,146.0,80.0,145.25,137.3,166.27,137.3,138.57,129.67,130.94,137.3,152.56,172.9,163.9,161.52,133.02,130.64,147.27,166.27,190.02,135.075,3.9361106014277962,132.69,3.780574408353355,133.48461538461538,3.4045401436494305,135.8323076923077,6.820308677882051,152.61500000000004,14.035292420656345,141.035,15.442781022677222,140.69230769230768,12.271670053314287,145.0773076923077,12.868301692980523,-1.2699999999999818,8.900000000000006,-0.009165042938586887,0.06931464174454827,2.3799999999999955,35.629999999999995,0.01473501733531446,0.27777344663600223,-0.970941817426052,-0.23931566428755774,146.0,145.25,139.84,163.9
2011-09-21,38,9,2011,145.0,87.0,158.4,139.84,163.9,137.3,137.3,134.76,129.67,137.3,150.01,165.27,166.27,163.9,152.02,128.27,144.89,171.02,166.27,136.98250000000002,1.598048288800649,133.48499999999999,4.0210624040291565,133.48461538461538,3.4045401436494305,135.2453846153846,5.920463651286857,160.9275,6.246937249564794,145.48875,17.06884583720754,142.15384615384616,14.113556449067026,145.0773076923077,12.868301692980523,0.0,7.630000000000024,0.0,0.05884167502120796,2.3700000000000045,33.25,0.014460036607687687,0.2499624116674184,-0.992708874098054,-0.12053668025532357,145.0,158.4,139.84,152.02
2011-09-28,39,9,2011,143.0,80.0,172.16,139.84,152.02,139.84,137.3,138.57,132.21,132.21,150.01,162.73,163.9,166.27,161.52,130.64,137.77,166.27,161.52,138.2525,1.215932426852683,134.75625,4.244084749047476,133.68,3.701668542694911,134.85423076923078,5.197829680229111,163.89750000000004,1.9391815283774123,149.94250000000002,16.575455822219624,143.61615384615385,15.351221199229366,144.80346153846156,12.359854996661108,2.539999999999992,5.0800000000000125,0.01849963583394021,0.03769664588898802,-2.3700000000000045,11.879999999999995,-0.014253924339929003,0.07814761215629518,-1.0,-1.8369701987210297e-16,143.0,172.16,139.84,152.02
2011-10-05,40,10,2011,141.0,91.0,171.86,139.84,152.02,139.84,139.84,137.3,128.4,132.21,147.47,155.1,152.02,163.9,163.9,128.27,133.02,161.52,152.02,138.57,1.4664696837434064,135.70999999999998,4.442807992373508,134.2669230769231,4.038715523146026,134.46307692307693,4.32027014825481,161.52250000000004,6.432761848537541,152.615,14.627818898056969,144.71230769230772,15.407646453327866,144.25538461538463,11.666372951615298,0.0,1.2700000000000102,0.0,0.009165042938586998,-11.879999999999995,-9.5,-0.07248322147650998,-0.058816245666171385,-0.992708874098054,0.1205366802553232,141.0,171.86,142.38,161.52
2011-10-12,41,10,2011,140.0,93.0,160.54,142.38,161.52,139.84,139.84,137.3,129.67,134.76,134.76,152.56,152.02,152.02,166.27,133.02,137.77,147.27,156.77,139.205,1.2700000000020022,137.14,3.4934919084265244,134.85384615384615,4.2630652869741255,134.16961538461538,3.6006138152000515,158.55250000000004,7.604881655883946,155.58375,10.92166122568524,146.17384615384617,15.104276181741957,143.89000000000001,11.245190260730464,0.0,2.539999999999992,0.0,0.01849963583394021,0.0,-11.879999999999995,0.0,-0.07248322147650998,-0.9709418174260521,0.23931566428755738,140.0,160.54,150.01,171.02
2011-10-19,42,10,2011,143.0,80.0,151.67,150.01,171.02,142.38,139.84,139.84,134.76,130.94,132.21,150.01,161.52,152.02,163.9,152.02,130.64,142.52,152.02,140.475,1.2700000000019454,138.72875,2.295806347597947,135.44,4.745633080349977,134.46269230769232,3.9443078558340168,157.365,6.247887643035857,159.14625,6.089379366691751,148.00076923076924,15.435781732464582,144.43807692307695,11.752344453506852,2.539999999999992,5.079999999999984,0.01816361556064061,0.03699927166788042,9.5,-4.75,0.062491777397710724,-0.028567991820532823,-0.9350162426854148,0.35460488704253557,143.0,151.67,150.01,166.27
